"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000225067",5.83590698828674,-0.528274802513412,0.704873055580698,-0.749460911196558,0.45357945001948,0.742243527151344
"ENSG00000225710",8.52437999974626,0.437690105151664,0.584155749779297,0.749269531827821,0.453694767867418,0.742243527151344
"ENSG00000130725",634.969496347923,0.0955547477780343,0.127566578816857,0.749057854057676,0.453822336012538,0.742328861047335
"ENSG00000038219",2346.90228638074,-0.0874290431280867,0.116730310541406,-0.748983213722148,0.453867323024228,0.742336508880997
"ENSG00000100077",80.4404786920388,-0.207099335532286,0.276772215989226,-0.748266348889398,0.454299517823736,0.742439732072598
"ENSG00000105612",812.923364107884,0.0979855473629675,0.130964219103179,0.748185634472959,0.454348194733311,0.742439732072598
"ENSG00000117000",607.377658288182,0.10303773115039,0.137645833111713,0.748571379322212,0.454115587906784,0.742439732072598
"ENSG00000138495",143.696361829964,0.118835146268927,0.1588100541888,0.748284778793983,0.45428840360693,0.742439732072598
"ENSG00000143801",258.612862789774,0.170920884514711,0.228509407638141,0.747981828325314,0.4544711183669,0.742439732072598
"ENSG00000169604",14391.8492541402,0.152365442616202,0.203568682664656,0.7484719192647,0.454175556588166,0.742439732072598
"ENSG00000183617",196.657796848838,0.113966026600653,0.152375121871432,0.747930667427539,0.454501978491911,0.742439732072598
"ENSG00000186153",175.586286502184,-0.117945566332497,0.157715220610285,-0.747838831763365,0.454557376496158,0.742439732072598
"ENSG00000187775",38.7324808512673,0.191373011486176,0.255911695174296,0.74780877581947,0.454575507961908,0.742439732072598
"ENSG00000196754",17.5911410361388,-0.314998886921131,0.420773789272463,-0.748618129151482,0.454087401997056,0.742439732072598
"ENSG00000196814",195.94510464678,-0.123061904808367,0.164552382145161,-0.747858543304507,0.454545485587538,0.742439732072598
"ENSG00000219200",29.0173461536726,-0.252644640901592,0.337401685029529,-0.748794840427312,0.453980870026054,0.742439732072598
"ENSG00000254634",130.637090947892,0.155091383265577,0.207177208250078,0.748592881309462,0.454102624034864,0.742439732072598
"ENSG00000255103",864.52788022826,-0.155881375847573,0.208377104550319,-0.74807343246259,0.454415865931629,0.742439732072598
"ENSG00000259959",28.0179753784966,0.250700077744693,0.335243142460332,0.747815677614815,0.454571344367853,0.742439732072598
"ENSG00000270558",5.23066612919644,0.545621083405973,0.729168074489792,0.7482788982331,0.454291949882572,0.742439732072598
"ENSG00000122034",550.114773394615,0.077721185147635,0.103992800301505,0.747370826848581,0.454839750077418,0.742716075678245
"ENSG00000147394",144.320892857389,0.126586716527866,0.169380979333928,0.74734906496381,0.454852882645231,0.742716075678245
"ENSG00000225031",1228.51235381231,-0.0730669437896747,0.0977709401256624,-0.747327822518263,0.454865701954887,0.742716075678245
"ENSG00000179526",739.235635577779,0.0835285615462406,0.111838779023239,0.746865821280866,0.455144559032015,0.74310551064585
"ENSG00000253626",249.50073497836,0.149295697818561,0.199998527938174,0.746483983445687,0.455375103310836,0.743416004208248
"ENSG00000139926",5989.17900690194,-0.0871635438787609,0.116786945549909,-0.746346635476575,0.455458046704088,0.743485500403846
"ENSG00000103275",1539.82486863412,0.0949957521031213,0.127322663203347,0.746102459005303,0.455605524011457,0.74366031950638
"ENSG00000103047",189.494219972003,0.117069856913642,0.157139001217185,0.745008279337587,0.456266714790815,0.743908795502515
"ENSG00000142409",263.592185091005,-0.114425130031276,0.153538690432196,-0.745252741893143,0.45611894419285,0.743908795502515
"ENSG00000144504",137.614978434688,-0.114523301885357,0.153707330442905,-0.74507378116164,0.456227118178409,0.743908795502515
"ENSG00000145555",7612.04287179386,0.211956911989174,0.284482454094504,0.745061457880854,0.456234567597007,0.743908795502515
"ENSG00000173991",7.16450534797097,0.428588777537276,0.575109627783967,0.745229703750099,0.45613286894021,0.743908795502515
"ENSG00000185989",1103.35408909688,0.13898860665621,0.186408456892243,0.745613203249434,0.455901104760429,0.743908795502515
"ENSG00000198131",194.708216609752,-0.212641003759211,0.285431259940594,-0.744981484520887,0.456282913125219,0.743908795502515
"ENSG00000204524",51.5289241245069,-0.177503230894107,0.238145396793471,-0.745356548075733,0.456056204477127,0.743908795502515
"ENSG00000228914",8.20677956930543,-0.61728298686785,0.828330099429999,-0.745213758732928,0.456142506590281,0.743908795502515
"ENSG00000232940",6.74521463097852,-0.436319031011349,0.585143837459636,-0.745661157273056,0.455872128874752,0.743908795502515
"ENSG00000252498",5.34823800326268,-0.530481065668069,0.711825248308603,-0.745240586686924,0.45612629103018,0.743908795502515
"ENSG00000253180",4.40631413495567,0.637720780404844,0.855222792125843,0.745677952314215,0.455861980832771,0.743908795502515
"ENSG00000259649",23.2233890127155,0.376409480036532,0.505021862712862,0.74533303967188,0.456070412363438,0.743908795502515
"ENSG00000153363",55.1367868064342,-0.1852544159483,0.248866617820886,-0.744392388060788,0.456639122704644,0.744423640634386
"ENSG00000137507",3033.73469149336,-0.163220568961969,0.219307173788671,-0.744255493982388,0.456721920965652,0.744426816656264
"ENSG00000227295",145.507893129815,0.222353523256952,0.298751821754993,0.744275037222382,0.456710100023692,0.744426816656264
"ENSG00000244393",8.37573694737866,-0.393557630988189,0.528869694702959,-0.744148577485105,0.456786593618939,0.744466335206015
"ENSG00000243130",8.60590301918067,-0.704935974603863,0.947445362473983,-0.744038656501651,0.456853089018593,0.744508817192689
"ENSG00000217769",23.3800468157758,-0.331345025404188,0.44557063944314,-0.743641963972969,0.457093108702085,0.744737707385178
"ENSG00000224956",115.786167738642,-0.232278827532332,0.312368143435251,-0.743606005970581,0.457114868670902,0.744737707385178
"ENSG00000266129",4.11380847473602,-0.670700392009775,0.901801399189677,-0.743734033471716,0.457037395538979,0.744737707385178
"ENSG00000260266",4.29742442346762,0.55621495469703,0.748091710031804,0.743511720873612,0.457171928017475,0.744764778347648
"ENSG00000172366",90.0468303557888,-0.172524521713099,0.23206544281381,-0.743430472116946,0.457221101255361,0.744778998639316
"ENSG00000158604",1255.69495815446,0.071302017537119,0.095938028093304,0.743209121077355,0.457355082033401,0.744865467024417
"ENSG00000179091",719.704289490738,0.123956810512111,0.166781006046491,0.743230979656982,0.457341850351068,0.744865467024417
"ENSG00000105639",75.7020857281491,0.274311909661819,0.369494174885331,0.742398468790338,0.45784594701941,0.745224219490032
"ENSG00000106714",47.888478549917,0.886699173074442,1.19412458434509,0.74255164385611,0.45775317403044,0.745224219490032
"ENSG00000115484",1674.48303260432,-0.057189727738305,0.0770211940372071,-0.742519360459123,0.457772726121382,0.745224219490032
"ENSG00000120645",9.75854216402724,-0.485356729769032,0.653618149530448,-0.742569235749813,0.457742519887181,0.745224219490032
"ENSG00000134440",2718.95462359652,0.0720204851485718,0.0969684855405487,0.742720531800565,0.457650896509537,0.745224219490032
"ENSG00000152443",267.116910885279,-0.0981481912033072,0.132195085312674,-0.742449622625247,0.457814963687521,0.745224219490032
"ENSG00000204253",603.666489763771,0.0904987273059235,0.121903917229364,0.742377516348788,0.457858638029336,0.745224219490032
"ENSG00000069702",3866.43104730114,0.140169891309162,0.188935045955419,0.741894605102728,0.458151194748011,0.745341849132831
"ENSG00000089639",148.95316666861,-0.149318556603123,0.201347597004795,-0.741595920807375,0.458332195787685,0.745341849132831
"ENSG00000142089",9802.65338825997,0.0960975399199879,0.129489828340534,0.742124235945925,0.458012066988216,0.745341849132831
"ENSG00000143819",2404.10862251005,-0.12747800189958,0.17192873805026,-0.741458370166798,0.458415564204107,0.745341849132831
"ENSG00000167565",278.394195361798,-0.124305686598114,0.167645837159084,-0.741477919789662,0.45840371480524,0.745341849132831
"ENSG00000175267",7.33543874986295,-0.453603793815656,0.611542910266639,-0.741736656905858,0.45824690549042,0.745341849132831
"ENSG00000176973",43.211093227985,0.21199727031413,0.285831365010471,0.741686519624475,0.458277289166039,0.745341849132831
"ENSG00000183011",370.557940906764,0.116266683932427,0.156715532674788,0.741896364374426,0.458150128757837,0.745341849132831
"ENSG00000186615",80.7331806313706,0.293884235363035,0.396164836717725,0.741823120390751,0.458194510439935,0.745341849132831
"ENSG00000198712",55391.8452741401,0.195323059369055,0.26343152849482,0.741456652835297,0.458416605119655,0.745341849132831
"ENSG00000234004",79.9879928929766,0.417430544544105,0.562868900570786,0.741612379225079,0.458322221033189,0.745341849132831
"ENSG00000236090",35.5072215958473,0.974094685863932,1.31370992166853,0.741483846469501,0.458400122565607,0.745341849132831
"ENSG00000148481",563.237337316642,0.08439914496728,0.113918210416158,0.740874919461593,0.458769283839951,0.745716257511251
"ENSG00000176732",12.0433908361787,-0.363671794965544,0.490923219823806,-0.740791594856863,0.458819812240749,0.745716257511251
"ENSG00000183773",10.4617480855383,0.389086565050949,0.525132720775155,0.740929958576213,0.458735909593354,0.745716257511251
"ENSG00000198087",580.520422987044,0.0683389170548572,0.0922572721333973,0.74074287559732,0.458849357255497,0.745716257511251
"ENSG00000240509",37.2630111108814,0.281908101537013,0.380502713293701,0.740883288575697,0.458764208945327,0.745716257511251
"ENSG00000140937",9334.8151361375,-0.146115900519286,0.19743785735282,-0.740060201616643,0.459263466092553,0.746191700025971
"ENSG00000227700",7.23108357188408,-0.421338002144351,0.569245479156222,-0.740169254868548,0.459197300534651,0.746191700025971
"ENSG00000258427",25.8371454457919,-0.239237432386564,0.323253300984788,-0.740092774482826,0.459243702694192,0.746191700025971
"ENSG00000242337",7.88525980304322,-0.441445094676821,0.596572605672642,-0.739968765711404,0.459318946845497,0.746216004072327
"ENSG00000231064",21.1392173910877,-0.279443005022187,0.377728821590459,-0.739797942464569,0.459422607677154,0.746263405993402
"ENSG00000232344",7.29516080702488,0.448729935805872,0.606566297052213,0.739787123001404,0.45942917370335,0.746263405993402
"ENSG00000236493",13.3193427072973,-0.339901077322455,0.459543586481332,-0.739649267929152,0.459512838648544,0.746333473603188
"ENSG00000062485",1658.76374268726,-0.0750287437575263,0.101489545313425,-0.739275592631921,0.459739666991485,0.74652169598505
"ENSG00000104325",876.369629473875,-0.0834332498195845,0.112860799394669,-0.739258008689292,0.459750342338662,0.74652169598505
"ENSG00000238142",14.2115063041564,0.394563323014233,0.533643227056922,0.739376615328328,0.45967833802231,0.74652169598505
"ENSG00000197927",79.778977910526,-0.213958343789814,0.289475496270468,-0.739124197199422,0.459831584872126,0.746587783055916
"ENSG00000107521",1931.59301400882,0.0696232608992026,0.0942828473888612,0.738450978384728,0.46024044597595,0.746843450551616
"ENSG00000125484",962.787297352808,-0.0757889257558538,0.102652541445072,-0.738305400810824,0.460328885287363,0.746843450551616
"ENSG00000143156",225.277373700085,-0.147095280796605,0.199237650489097,-0.738290581300819,0.460337888768016,0.746843450551616
"ENSG00000144115",517.087933240006,0.305037093598919,0.413131690078222,0.738353171457661,0.460299863264586,0.746843450551616
"ENSG00000188004",19.9635993553073,-0.308221394331318,0.417334870251344,-0.738546947073194,0.460182149580453,0.746843450551616
"ENSG00000234062",5.50261128825072,-0.473910215199178,0.641918922018225,-0.738271141329158,0.460349699524392,0.746843450551616
"ENSG00000235316",34.5195585888311,-0.191218338586169,0.258928201277834,-0.738499466811606,0.460210991055669,0.746843450551616
"ENSG00000236710",4.31399304981461,0.623224381339666,0.844175540099029,0.738263964940937,0.460354059582481,0.746843450551616
"ENSG00000264364",1791.20043187534,-0.100040868121332,0.1354804963698,-0.738415276013351,0.4602621345161,0.746843450551616
"ENSG00000237248",6.1460549632964,-0.984745614028447,1.33464293820819,-0.737834506771157,0.460615021542706,0.747135173232532
"ENSG00000259529",4.85931597559935,-0.666782783405465,0.903657281582287,-0.737871311386924,0.46059265383149,0.747135173232532
"ENSG00000106803",819.078566250298,0.102961403708312,0.139560216566923,0.737756118764253,0.460662663252225,0.74714663940371
"ENSG00000121350",151.959675380701,0.178355864169233,0.2417818828298,0.737672575305343,0.460713441312694,0.747163189940401
"ENSG00000232160",87.2283219076945,0.12982956793523,0.176028280851309,0.73754948527218,0.460788261646892,0.747218724747052
"ENSG00000139722",377.663101178014,-0.101030700330606,0.136995526904857,-0.737474446160357,0.460833877538959,0.747226895736544
"ENSG00000205758",354.735631994559,-0.104130688102944,0.141242998400876,-0.737244955727997,0.460973399263643,0.747387317083992
"ENSG00000096433",2195.70684388898,0.132717992425111,0.180135002645372,0.736769592117477,0.461262477911548,0.747478401951334
"ENSG00000205336",55.2253750380638,-0.322586008717328,0.437848786456224,-0.736752090437915,0.461273122985336,0.747478401951334
"ENSG00000226981",100.558540996293,0.172636480901856,0.234295624587951,0.73683186019998,0.461224605611805,0.747478401951334
"ENSG00000235092",30.8924123257232,-0.226574294824262,0.307424429581198,-0.73700810027662,0.461117423404794,0.747478401951334
"ENSG00000237669",6.34298357825271,-0.482076531537999,0.654032472811862,-0.737083480680129,0.461071584291009,0.747478401951334
"ENSG00000245105",24.7802148070439,-0.342835227390838,0.465293533044907,-0.736814941629006,0.461234895546239,0.747478401951334
"ENSG00000158008",43.6266132559828,-0.371346270920636,0.504151658841734,-0.736576513055194,0.461379922285416,0.747585681380196
"ENSG00000233218",4.43423224297828,0.698721347322225,0.948817866938573,0.736412510418567,0.46147969343594,0.74768155504336
"ENSG00000145495",2512.25627586221,-0.0534921086766144,0.0726556951438397,-0.736241096733212,0.461583985984125,0.747784736684936
"ENSG00000088387",433.614969548586,0.188667930792839,0.256306662907308,0.73610232622423,0.46166842721559,0.747789962808962
"ENSG00000247157",25.8443520424909,-0.401364464164779,0.545229025264355,-0.736139210435793,0.461645982496805,0.747789962808962
"ENSG00000129951",23.3815513968216,0.282450724067146,0.383932213876388,0.735678627264356,0.461926299502352,0.747858605666093
"ENSG00000156427",45.3276505262331,0.537061001832394,0.72992557504726,0.735775016237267,0.461867628038382,0.747858605666093
"ENSG00000164967",165.827491240656,-0.108325852810651,0.147255533207619,-0.735631799030059,0.461954805105481,0.747858605666093
"ENSG00000173120",2418.37468134415,-0.0658736013405659,0.0895550289754116,-0.735565630364011,0.461995085422616,0.747858605666093
"ENSG00000228782",84.6017608906585,-0.166047919307238,0.225693021503871,-0.73572465023864,0.461898285039438,0.747858605666093
"ENSG00000238198",15.465796309098,-0.385735220739607,0.524341184864347,-0.735656919338506,0.461939513577379,0.747858605666093
"ENSG00000239665",242.993230301159,-0.0863132635229353,0.117307139795707,-0.735788662763851,0.461859321805221,0.747858605666093
"ENSG00000119655",3004.07374210906,-0.126442386666248,0.171949514834491,-0.735345992618557,0.462128804424691,0.748009311196334
"ENSG00000104722",36.7573223090599,0.423242036963317,0.575823470422172,0.735020468431083,0.462327028527231,0.748264390079887
"ENSG00000013503",254.502974955914,0.099652292162075,0.13560973439739,0.73484615691418,0.462433192964305,0.748370441026249
"ENSG00000166596",4.20431297317731,0.59224805717065,0.806052771956879,0.734750971369817,0.462491171465199,0.74839849934373
"ENSG00000151092",372.766538591972,-0.10563000794196,0.143799104525137,-0.734566521055735,0.462603533603949,0.748448785039248
"ENSG00000269290",10.4506791025316,0.361468671639563,0.492077801178262,0.73457626166846,0.462597599505535,0.748448785039248
"ENSG00000124614",12.8967223494157,-0.305422608983728,0.415856500594755,-0.734442310140431,0.462679208110128,0.748505457027848
"ENSG00000155158",345.395639986112,-0.118574787292449,0.161489723796182,-0.734255929758749,0.462792771817732,0.748557654196182
"ENSG00000228039",5.37661787976393,-0.48004193076536,0.653766227455902,-0.734271534082479,0.462783263327849,0.748557654196182
"ENSG00000161203",8317.78780223668,0.0964563375137418,0.131383881683424,0.734156551609261,0.462853330418905,0.748589854177423
"ENSG00000166033",2818.82663790439,-0.161862809530135,0.220518374731002,-0.734010531900495,0.462942319255287,0.74866802573866
"ENSG00000231305",13.2311124108108,-0.350737012036644,0.477936973592197,-0.73385620158342,0.463036383196334,0.748754390284554
"ENSG00000229127",9.17785222376485,0.36960957459657,0.503966425955434,0.733401186191824,0.463313775942781,0.749137166036203
"ENSG00000107949",437.187879936299,0.0932607249758592,0.127192663434428,0.733224090585527,0.463421764435145,0.749178708578905
"ENSG00000165288",452.580273045595,-0.0894527098456119,0.121995740908597,-0.733244531156481,0.463409299567881,0.749178708578905
"ENSG00000185633",254.711520534457,-0.34176636405546,0.466198340146899,-0.733092194081536,0.463502200751532,0.749178708578905
"ENSG00000188801",268.466820742362,-0.120598203269755,0.164497537384164,-0.733130751909755,0.463478685679528,0.749178708578905
"ENSG00000100284",972.353825309627,0.135987770145619,0.185527959706478,0.732977230821512,0.463572316771738,0.749226278159693
"ENSG00000083937",802.415248061342,0.108044247035411,0.147479346296096,0.732605952961643,0.463798799257604,0.749371270324903
"ENSG00000154174",1437.55156731906,-0.068504812287698,0.0935091110248242,-0.732600401574899,0.463802186115781,0.749371270324903
"ENSG00000197409",5.61850860227538,-0.522710319027757,0.71360098373695,-0.732496634590459,0.463865496086536,0.749371270324903
"ENSG00000212951",4.06909329051581,-0.701374309254983,0.957475278872111,-0.732524718634187,0.463848361067302,0.749371270324903
"ENSG00000258727",9.40842064336439,-0.394054474912559,0.53777876115674,-0.732744584529452,0.463714225675882,0.749371270324903
"ENSG00000187867",5.79627967882138,-0.547778960446514,0.74811873839233,-0.732208581786982,0.464041267134288,0.749589467919115
"ENSG00000137434",6.8443139443073,-0.499241450098672,0.682332106380624,-0.731669293339952,0.464370442922097,0.749858094213471
"ENSG00000179454",338.476452650124,0.0787361725462433,0.107606075794019,0.731707498533455,0.464347118612316,0.749858094213471
"ENSG00000229689",46.6451448649275,-0.310983579625845,0.424951402991007,-0.731809749154838,0.464284697710933,0.749858094213471
"ENSG00000261542",4.91502622189127,0.507100703700295,0.693042205098341,0.7317024850288,0.464350179324879,0.749858094213471
"ENSG00000230551",323.690646331228,-0.130743246863209,0.178711736003144,-0.731587358431283,0.464420466466313,0.749873116175113
"ENSG00000254837",48.22168037153,-0.209500455539338,0.286530628300819,-0.731162517535089,0.464679891748399,0.750226214847165
"ENSG00000163520",19486.4597706955,-0.149094566591018,0.204080850457345,-0.730566176380084,0.465044178087638,0.750676158459996
"ENSG00000165792",321.096731506493,-0.112505329092234,0.154005668420733,-0.730527195822931,0.465067995630503,0.750676158459996
"ENSG00000189367",6.88389273436675,0.611599564186602,0.837227160673995,0.73050611938371,0.465080873845783,0.750676158459996
"ENSG00000186591",6207.16091419675,0.0907488065006605,0.124272598993851,0.730239869733077,0.465243575908996,0.750807155408305
"ENSG00000215142",44.1436249551209,0.885532171128521,1.21262094075572,0.730262971194151,0.465229457621476,0.750807155408305
"ENSG00000054598",466.476061273061,-0.166958065495847,0.228796459122007,-0.729723117816326,0.465559447274439,0.751007786748889
"ENSG00000107551",579.434136794576,-0.29395163226624,0.402753679377018,-0.729854616650371,0.465479055590548,0.751007786748889
"ENSG00000144031",63.2911933150357,0.165344554492545,0.226591610702689,0.729702895794732,0.465571810672024,0.751007786748889
"ENSG00000172458",144.067223185496,-0.186195820971273,0.255128349292571,-0.729812353223636,0.465504892453927,0.751007786748889
"ENSG00000224837",129.338649404585,-0.131279339795298,0.179860378671387,-0.729895826779903,0.465453863405828,0.751007786748889
"ENSG00000252925",4.75236508319343,-0.536352070023901,0.735322308031233,-0.729410850406457,0.465750382561023,0.751230033709489
"ENSG00000255389",34.7002211059466,0.220443341203862,0.302253952757684,0.729331541217563,0.465798882933294,0.751242461833649
"ENSG00000175611",63.8079312005418,-0.230559353491124,0.316216985691213,-0.729117548784259,0.465929760866859,0.751387735034872
"ENSG00000223759",37.3742939810378,-0.2133138121949,0.292595422960402,-0.729040153932172,0.465977100645558,0.751398275690714
"ENSG00000102743",71.4612916385421,-0.238387158251858,0.327021705755998,-0.728964328837934,0.466023482847633,0.751407270522648
"ENSG00000187325",419.147096440538,-0.111717359262614,0.153292312443795,-0.728786443896693,0.466132305109483,0.751496038806461
"ENSG00000188242",67.3102062433338,-0.151863221295818,0.208410310585804,-0.728674223789397,0.466200963742873,0.751496038806461
"ENSG00000204442",153.177139998677,-0.310538564145869,0.426165678697649,-0.728680369322248,0.46619720363067,0.751496038806461
"ENSG00000100211",239.88800540088,-0.118283394037282,0.162363569231706,-0.728509447020608,0.466301787827004,0.751592772239324
"ENSG00000085514",35.6586945561084,0.334061766924257,0.458645104642907,0.728366581355646,0.46638921467839,0.751667896753243
"ENSG00000096696",162.531521929697,0.820386423077165,1.12665436662501,0.728161579433368,0.466514681796506,0.751804311305038
"ENSG00000088930",2720.68449510919,-0.0703906739957909,0.0967110595447491,-0.727845132988337,0.466708392963422,0.751874383019205
"ENSG00000100359",710.15976905131,0.107779154297074,0.148093984349043,0.727775370288165,0.466751103867459,0.751874383019205
"ENSG00000186743",20.3395158948311,0.331247185332458,0.45508937072628,0.727872823757273,0.466691440411008,0.751874383019205
"ENSG00000196704",983.942609326704,-0.0828894815321293,0.113897185418803,-0.727757066404604,0.466762310435816,0.751874383019205
"ENSG00000259480",243.881784816611,0.108870660988443,0.149544657623992,0.728014378568994,0.46660478454533,0.751874383019205
"ENSG00000138785",168.585946000726,0.10673638420133,0.146687385462533,0.727645283640243,0.466830752768423,0.75191500584061
"ENSG00000154928",9.5124548259372,-0.390975280690755,0.53736212340079,-0.727582506590527,0.466869192331335,0.75191500584061
"ENSG00000242060",71.4010282391189,0.368138867727477,0.506110984039195,0.727387627095971,0.466988531879537,0.752041435466696
"ENSG00000139985",15.0220566756504,-0.320682631169945,0.44095209861277,-0.727250493146099,0.467072519576536,0.75211091710405
"ENSG00000111727",660.104201828245,-0.0730396617927477,0.100451953337701,-0.727110418123997,0.467158317181392,0.752183300769025
"ENSG00000059728",186.240724041785,-0.122708367465681,0.168926436066348,-0.726401209444122,0.467592849987129,0.75239357729879
"ENSG00000105443",580.427535139694,-0.116648869705406,0.160491422892403,-0.726823076293677,0.467334344794149,0.75239357729879
"ENSG00000124920",20.3907439614806,0.256779851729188,0.353464277012198,0.726466204448508,0.46755301816701,0.75239357729879
"ENSG00000131788",706.218675698531,-0.0747207521620236,0.102869639040325,-0.726363510741325,0.46761595428525,0.75239357729879
"ENSG00000139438",5.2467390826755,-0.591062181755049,0.813429786574143,-0.726629626195984,0.467452874384615,0.75239357729879
"ENSG00000159556",26.5715791690373,0.366675379773163,0.504724057973712,0.726486827763341,0.467540379678433,0.75239357729879
"ENSG00000196183",69.7098795872348,-0.179108605552339,0.246531309669502,-0.726514639428355,0.467523336287043,0.75239357729879
"ENSG00000214688",5.83210889695703,-0.58097417984999,0.799646146101852,-0.726539085672015,0.467508355559014,0.75239357729879
"ENSG00000242687",40.3026428186218,0.189691852092318,0.261176647548574,0.726297139781757,0.467656632406296,0.75239357729879
"ENSG00000171222",396.278059216095,0.0992534905701154,0.136815673594947,0.725454094272582,0.468173497484046,0.753159339230253
"ENSG00000063176",232.006637392706,0.118828035963344,0.163905614566582,0.724978435165644,0.468465260173167,0.753203435959797
"ENSG00000165572",291.473371725044,-0.0864033629326221,0.11913278505895,-0.725269394901393,0.468286777559851,0.753203435959797
"ENSG00000171813",121.224930199842,-0.234828712186479,0.323928455767579,-0.724940053907984,0.468488807091437,0.753203435959797
"ENSG00000177084",412.048890745863,0.147425070824907,0.20333693579456,0.725028486579817,0.468434554593114,0.753203435959797
"ENSG00000185278",425.557241832674,-0.108694496149201,0.149860414212477,-0.725304922720222,0.468264986409623,0.753203435959797
"ENSG00000205236",7.91769677204711,-0.486943225526967,0.671665104731577,-0.724979192899366,0.468464795309794,0.753203435959797
"ENSG00000226648",4.32555175764267,0.600923431344562,0.829001722873123,0.724875974035258,0.468528121581291,0.753203435959797
"ENSG00000247137",15.09574475474,-0.342483400010152,0.472468037752068,-0.724881627209402,0.468524653154238,0.753203435959797
"ENSG00000236575",110.938472506764,0.126060524256224,0.173944490432027,0.724716971162046,0.468625681423511,0.75329451147119
"ENSG00000102786",532.04559637777,0.108884826732853,0.150290913600131,0.724493744329446,0.468762666313152,0.75331743609012
"ENSG00000122432",10.8334548706245,0.341119314983631,0.470829994872152,0.724506337104241,0.468754938068816,0.75331743609012
"ENSG00000205457",6.26116817883597,-1.02255048800589,1.41123883618164,-0.724576493921171,0.468711883795319,0.75331743609012
"ENSG00000251364",47.935442875555,0.284937858211198,0.393335778248267,0.72441378071473,0.468811741999972,0.753330560988611
"ENSG00000100711",1259.55059387289,-0.128036670518766,0.176780002853239,-0.724271232335375,0.468899234586109,0.753373600149523
"ENSG00000240972",5.93428515877654,0.569912049568952,0.786913923163297,0.724236835558806,0.468920347809603,0.753373600149523
"ENSG00000125449",169.71804367829,0.110698513695095,0.152873406057321,0.7241188415308,0.468992778194281,0.753424235405015
"ENSG00000080603",2752.69003164044,-0.0723177868209229,0.0999078806553347,-0.723844669174868,0.469161102212153,0.753497444377882
"ENSG00000171471",285.844891759768,0.0972756841383546,0.134385258823616,0.723856805351183,0.469153650681466,0.753497444377882
"ENSG00000179698",9.43406672303367,0.398667194749448,0.550663467497696,0.723976109330543,0.469080402324809,0.753497444377882
"ENSG00000169914",163.600969562073,-0.113930259519647,0.157413499730435,-0.723764224254898,0.469210496507313,0.753511057223526
"ENSG00000129515",2555.15932572839,0.0595146080821087,0.0822495921785216,0.72358544894585,0.469320277320749,0.753621634710638
"ENSG00000152022",808.924469197707,0.0890417989165587,0.12306832357741,0.723515168877322,0.469363438193474,0.753625225767968
"ENSG00000168032",62.5686626379388,0.316312324151147,0.437367670578095,0.72321834792466,0.469545748098898,0.753852218939949
"ENSG00000119986",685.261155583845,0.110010468335826,0.152135766139558,0.723107203041989,0.469614024285482,0.753889112192626
"ENSG00000157881",287.564181070602,0.133421157974802,0.184526091141558,0.723047657647766,0.469650605217149,0.753889112192626
"ENSG00000037897",59.291611477587,-0.202384711833556,0.280106269595446,-0.722528318005368,0.469969721477978,0.754015679566989
"ENSG00000105732",182.02207652664,-0.139027774002048,0.192406335752539,-0.722573783541398,0.469941779693335,0.754015679566989
"ENSG00000135974",529.449863406069,-0.0629874105107085,0.0871774513934526,-0.722519522008406,0.469975127345637,0.754015679566989
"ENSG00000148362",180.763807473584,-0.145002556864519,0.200647188278419,-0.722674252794976,0.469880037492982,0.754015679566989
"ENSG00000182636",1471.83764753692,-0.163057667878842,0.225678796769229,-0.72252099095326,0.469974224555137,0.754015679566989
"ENSG00000268119",3.97227078956178,0.684265036491457,0.946850919124102,0.722674523170391,0.469879871342992,0.754015679566989
"ENSG00000102383",7.68751589079912,-0.52956145435809,0.733294580257093,-0.722167418955184,0.470191552006001,0.754236110707116
"ENSG00000156042",111.002458571381,-0.201617928142953,0.279186284118842,-0.72216272650819,0.470194436650431,0.754236110707116
"ENSG00000130684",62.5379289918161,-0.151749560994859,0.210249436388819,-0.721759656535894,0.470442257186291,0.754252938274315
"ENSG00000147642",355.215257981822,-0.199328111316432,0.276164188589756,-0.721773928525307,0.470433481071264,0.754252938274315
"ENSG00000151304",138.607545709492,0.112650968702722,0.156081190260802,0.721745961281364,0.470450678741177,0.754252938274315
"ENSG00000177239",2100.93743533023,-0.0624861535056712,0.0865675904176432,-0.721819253651491,0.470405610397164,0.754252938274315
"ENSG00000183171",9.05235341597581,0.395199660878169,0.547393936725208,0.721965725894693,0.470315550028551,0.754252938274315
"ENSG00000246366",7.87286685377722,-0.450095282040539,0.623511463997406,-0.721871702494329,0.470373360447817,0.754252938274315
"ENSG00000112599",6.54183461376039,-0.543226845225885,0.752778396395703,-0.721629164475032,0.470522503403599,0.754302420142534
"ENSG00000070756",19186.4555911178,-0.0640558636916749,0.0887816115669407,-0.721499222205234,0.470602419035569,0.75436486303447
"ENSG00000164066",432.981212696047,0.210897101792424,0.292362633588255,0.721354501442337,0.470691432389359,0.754426096328909
"ENSG00000173889",1326.54749714613,0.0607001732344643,0.0841533960909565,0.721303905178789,0.47072255480962,0.754426096328909
"ENSG00000243701",182.182605986213,-0.226349109715451,0.314022268025943,-0.720805919715066,0.471028932749134,0.754851431257097
"ENSG00000196470",110.460475627184,-0.117979580441433,0.163715618742636,-0.720637293787463,0.471132702202625,0.754952028459915
